id,neighbourhood_group,neighbourhood,latitude,longitude,price,minimum_nights,availability_365
13792962,Salamanca,Goya,40.42758,-3.67292,25,1,0
13794371,Centro,Cortes,40.41093,-3.69556,80,3,0
13799267,Fuencarral - El Pardo,Valverde,40.48472,-3.68604,39,1,325
13809150,Salamanca,Castellana,40.43226,-3.68476,112,1,365
13810790,Arganzuela,Chopera,40.39293,-3.69567,30,15,0
13814652,Salamanca,Castellana,40.43635,-3.68123,29,1,0
13817195,Chamartín,Nueva España,40.45965,-3.67525,35,2,0
13818123,Centro,Sol,40.41955,-3.70036,46,1,102
13818564,Centro,Sol,40.41909,-3.70057,46,1,102
13818780,Centro,Justicia,40.4201,-3.69835,46,1,102
13819902,Centro,Universidad,40.42681,-3.7042,30,1,0
13820541,Ciudad Lineal,Colina,40.45806,-3.66374,70,1,0
13823481,Arganzuela,Palos de Moguer,40.40185,-3.69006,75,3,0
13825238,Puente de Vallecas,Numancia,40.40083,-3.66109,30,4,0
13828104,Arganzuela,Acacias,40.40121,-3.69963,40,3,0
13829557,Chamberí,Arapiles,40.4345,-3.70668,40,12,87
13831115,Centro,Sol,40.4167,-3.70753,185,4,0
13832164,Centro,Embajadores,40.40716,-3.69807,17,5,0
13835878,Centro,Justicia,40.42412,-3.69822,24,1,90
13841176,Centro,Palacio,40.42162,-3.71156,139,1,365
13841899,Carabanchel,Comillas,40.39288,-3.70786,25,3,83
13842460,Chamartín,Prosperidad,40.44199,-3.6707,40,15,0
13850986,Centro,Universidad,40.42146,-3.70277,53,10,0
13852472,Chamartín,Ciudad Jardín,40.44999,-3.67301,57,4,178
13854377,Tetuán,Castillejos,40.4597,-3.69394,26,1,0
13857625,Carabanchel,San Isidro,40.39684,-3.73547,50,5,0
13858821,Arganzuela,Palos de Moguer,40.40248,-3.69694,55,3,1
13859359,Moncloa - Aravaca,Casa de Campo,40.42693,-3.73015,68,1,1
13860105,Centro,Embajadores,40.40865,-3.70414,20,1,0
13860850,Latina,Aluche,40.39657,-3.76238,20,3,364
13870115,Chamberí,Vallehermoso,40.44167,-3.70784,54,4,0
13870774,Retiro,Pacífico,40.40477,-3.67387,31,1,0
13871896,Centro,Embajadores,40.41017,-3.69714,30,1,0
13873968,Centro,Universidad,40.42564,-3.70346,25,1,90
13874329,Centro,Embajadores,40.40979,-3.70944,58,6,0
13874765,Centro,Universidad,40.42508,-3.70338,159,1,0
13877251,Centro,Palacio,40.41047,-3.71109,45,1,0
13887762,San Blas - Canillejas,Simancas,40.43795,-3.63676,91,3,133
13890249,Centro,Sol,40.41846,-3.70664,79,3,182
13893039,Centro,Universidad,40.42675,-3.70299,30,2,0
13893953,Centro,Universidad,40.42189,-3.70712,97,2,365
13897721,Usera,San Fermín,40.37685,-3.69083,15,3,83
13898235,Centro,Universidad,40.42028,-3.70298,61,4,334
13898710,Centro,Palacio,40.41909,-3.70833,598,1,194
13898895,Arganzuela,Delicias,40.39434,-3.69071,64,1,0
13904716,Moncloa - Aravaca,Argüelles,40.43004,-3.71608,207,7,222
13907969,Centro,Palacio,40.4101,-3.71204,117,3,365
13911480,Salamanca,Goya,40.42222,-3.67405,11,5,0
13912466,Salamanca,Castellana,40.43128,-3.6869,65,5,0
13916899,Centro,Cortes,40.41561,-3.69908,68,2,346
13923066,Centro,Justicia,40.42385,-3.7005,96,5,0
13923665,Centro,Palacio,40.41732,-3.70982,115,1,0
13924446,Arganzuela,Palos de Moguer,40.40507,-3.69691,59,40,270
13927392,Centro,Palacio,40.41439,-3.70879,275,30,0
13929947,Moncloa - Aravaca,Argüelles,40.42379,-3.71177,103,2,318
13931820,Chamberí,Rios Rosas,40.44458,-3.69918,13,3,0
13932435,Centro,Embajadores,40.40602,-3.69984,30,2,0
13932807,Puente de Vallecas,Numancia,40.39447,-3.66137,50,2,0
13934525,Retiro,Jerónimos,40.42059,-3.68555,114,2,0
13936402,Centro,Justicia,40.42358,-3.6973,31,3,89
13937281,Centro,Universidad,40.42771,-3.70717,98,2,88
13938008,Centro,Embajadores,40.40824,-3.7049,25,2,0
13939021,Centro,Embajadores,40.40856,-3.70606,28,2,0
13941241,Arganzuela,Imperial,40.41198,-3.72184,38,2,364
13942955,Centro,Cortes,40.41587,-3.69756,209,3,176
13946968,Centro,Universidad,40.4245,-3.70553,83,4,0
13947224,Centro,Embajadores,40.40902,-3.70806,47,5,277
13949075,Centro,Embajadores,40.41119,-3.70261,85,2,177
13950398,Centro,Embajadores,40.40906,-3.70925,83,30,309
13959072,Arganzuela,Acacias,40.40304,-3.70117,20,3,0
13964042,Centro,Universidad,40.42603,-3.70692,20,3,0
13966094,Centro,Universidad,40.42586,-3.71027,150,2,323
13966451,Centro,Universidad,40.42937,-3.70462,40,4,0
13968622,San Blas - Canillejas,Arcos,40.41974,-3.61898,35,15,136
13973118,Centro,Justicia,40.42154,-3.69782,19,1,0
13978167,Chamartín,Castilla,40.47734,-3.68417,40,2,365
13988505,Centro,Justicia,40.42082,-3.69521,59,2,41
13989162,Carabanchel,Vista Alegre,40.3842,-3.74512,9,90,258
13993747,Arganzuela,Palos de Moguer,40.40203,-3.69817,18,7,0
13994451,Retiro,Ibiza,40.41821,-3.67733,60,20,0
13994578,Ciudad Lineal,Ventas,40.42359,-3.64075,61,2,101
13996952,Centro,Universidad,40.42514,-3.70727,77,7,128
14001689,Chamberí,Gaztambide,40.43135,-3.71288,51,7,299
14003061,Centro,Justicia,40.42034,-3.69941,336,4,178
14005207,Moncloa - Aravaca,Argüelles,40.42794,-3.71735,51,1,83
14012153,Chamberí,Arapiles,40.43185,-3.71016,25,1,180
14012779,Tetuán,Bellas Vistas,40.45071,-3.70938,70,2,364
14017587,Arganzuela,Palos de Moguer,40.4017,-3.6981,50,2,0
14019652,Arganzuela,Palos de Moguer,40.4047,-3.69492,45,1,0
14029813,Chamberí,Gaztambide,40.43048,-3.71281,21,1,47
14037440,Centro,Embajadores,40.409,-3.69796,21,1,0
14045259,Centro,Embajadores,40.40731,-3.70014,53,5,42
14047229,Centro,Embajadores,40.41212,-3.70059,40,2,364
14060350,Chamartín,Prosperidad,40.44157,-3.67362,45,1,0
14060439,Centro,Sol,40.41559,-3.70743,106,2,0
14062629,Centro,Universidad,40.42334,-3.70773,52,1,0
14063187,Chamartín,Prosperidad,40.43989,-3.6775,40,3,0
14067350,Centro,Universidad,40.42195,-3.70145,46,7,0
14068570,Chamberí,Trafalgar,40.42932,-3.69782,120,3,154
14074598,Centro,Palacio,40.41258,-3.70989,119,3,335
14082589,Fuencarral - El Pardo,Valverde,40.49155,-3.69749,30,3,363
14085987,Chamberí,Arapiles,40.43262,-3.71026,53,2,221
14086777,Centro,Embajadores,40.40964,-3.70884,42,7,0
14088980,Salamanca,Goya,40.42689,-3.66997,69,4,79
14098626,Arganzuela,Chopera,40.39573,-3.70229,15,3,0
14099324,Centro,Embajadores,40.40953,-3.70937,30,2,362
14105163,Retiro,Estrella,40.4184,-3.66623,18,2,0
14105938,Centro,Embajadores,40.40999,-3.70258,51,2,0
14107434,Fuencarral - El Pardo,Valverde,40.48396,-3.68941,65,20,364
14113692,Chamartín,El Viso,40.44069,-3.67902,100,2,0
14122684,Centro,Embajadores,40.40878,-3.70257,60,1,179
14133014,Centro,Palacio,40.41009,-3.71026,999,1,0
14135821,Centro,Palacio,40.40972,-3.71005,999,1,104
14142056,Carabanchel,Puerta Bonita,40.38314,-3.73985,50,2,319
14146204,Centro,Embajadores,40.4101,-3.69947,44,30,357
14146230,Centro,Universidad,40.42459,-3.70479,57,3,84
14162008,Centro,Justicia,40.42548,-3.7,114,20,364
14163067,Centro,Palacio,40.41123,-3.71121,173,3,126
14164411,Tetuán,Cuatro Caminos,40.45018,-3.70271,65,2,0
14180827,Centro,Embajadores,40.41083,-3.70112,25,1,0
14198361,Centro,Sol,40.41899,-3.70545,140,3,0
14213541,Centro,Palacio,40.42284,-3.7106,34,2,365
14224910,Centro,Justicia,40.42485,-3.70016,53,1,0
14226151,Centro,Universidad,40.4262,-3.70694,38,1,0
14226244,Chamberí,Trafalgar,40.4325,-3.7037,79,3,73
14228441,Centro,Palacio,40.418,-3.70984,181,3,290
14232158,Centro,Embajadores,40.41042,-3.70886,999,1,104
14232272,Centro,Embajadores,40.41002,-3.70833,999,1,104
14232608,Centro,Embajadores,40.40844,-3.70816,999,1,104
14232900,Centro,Palacio,40.41057,-3.70951,999,1,104
14233055,Centro,Embajadores,40.40861,-3.70975,999,1,104
14233157,Centro,Embajadores,40.40828,-3.70865,999,1,104
14233164,Chamartín,Hispanoamérica,40.45648,-3.68356,93,2,258
14234095,Centro,Palacio,40.41547,-3.71218,73,2,140
14243190,Centro,Embajadores,40.41269,-3.7066,21,1,0
14244958,Chamberí,Arapiles,40.43279,-3.71031,15,3,319
14245064,Centro,Embajadores,40.41054,-3.70837,999,1,105
14245105,Centro,Embajadores,40.40829,-3.70869,999,1,105
14245167,Centro,Embajadores,40.40843,-3.70814,999,1,104
14245237,Centro,Embajadores,40.40865,-3.70968,999,1,104
14245336,Centro,Palacio,40.41036,-3.70998,999,1,104
14245384,Centro,Palacio,40.41044,-3.71035,999,1,104
14245448,Centro,Embajadores,40.40826,-3.71001,999,1,104
14245578,Centro,Embajadores,40.41006,-3.70826,999,1,104
14245640,Centro,Embajadores,40.40844,-3.70834,999,1,104
14245709,Centro,Embajadores,40.41012,-3.70838,999,1,104
14248389,Centro,Universidad,40.42271,-3.70315,59,2,51
14248983,Centro,Universidad,40.42949,-3.71151,25,1,180
14249577,Centro,Cortes,40.41755,-3.69763,25,1,363
14249782,Centro,Cortes,40.41648,-3.69602,22,1,318
14259882,Moncloa - Aravaca,Argüelles,40.42056,-3.71777,80,1,0
14263212,Tetuán,Bellas Vistas,40.44935,-3.70747,43,3,74
14265550,Chamberí,Trafalgar,40.43373,-3.69956,90,7,0
14269186,Centro,Palacio,40.41986,-3.71069,250,2,0
14269449,Centro,Embajadores,40.40752,-3.69964,51,2,0
14270475,Centro,Sol,40.41765,-3.707,272,3,289
14272457,Arganzuela,Legazpi,40.39289,-3.68866,30,3,176
14274304,Centro,Embajadores,40.41125,-3.70057,41,3,0
14275773,Centro,Universidad,40.42202,-3.70683,32,30,1
14277807,Centro,Cortes,40.41272,-3.6985,63,2,358
14279801,Centro,Palacio,40.4117,-3.70896,39,2,365
14280234,Centro,Palacio,40.41342,-3.70903,28,2,365
14280309,Centro,Palacio,40.41197,-3.70861,24,2,365
14283168,Centro,Palacio,40.41324,-3.70997,130,5,300
14294462,Centro,Embajadores,40.41125,-3.70128,60,2,0
14294744,San Blas - Canillejas,Salvador,40.44651,-3.6424,42,5,104
14299364,Centro,Cortes,40.41106,-3.69619,55,2,0
14299834,Centro,Embajadores,40.40928,-3.69529,30,1,365
14308125,Centro,Sol,40.41528,-3.70777,131,2,226
14310370,Carabanchel,Comillas,40.39389,-3.71004,17,3,164
14316940,Ciudad Lineal,San Pascual,40.44654,-3.65164,279,2,0
14317189,Retiro,Pacífico,40.4043,-3.67692,22,1,63
14318907,Salamanca,Recoletos,40.42164,-3.68233,150,2,0
14319434,Centro,Cortes,40.41606,-3.70053,1139,1,0
14319951,Centro,Cortes,40.41618,-3.70066,1139,1,0
14319982,Centro,Universidad,40.42175,-3.70214,258,1,0
14326460,Chamartín,Nueva España,40.45887,-3.68087,63,15,351
14328364,Tetuán,Cuatro Caminos,40.4478,-3.70084,51,2,0
14328391,Centro,Sol,40.41486,-3.70452,180,1,221
14331039,Chamartín,El Viso,40.44187,-3.68042,156,2,106
14332712,Centro,Universidad,40.42283,-3.70234,68,2,179
14333322,Chamberí,Almagro,40.43049,-3.69524,34,3,363
14344774,Centro,Sol,40.41934,-3.70461,100,2,43
14347695,Carabanchel,Opañel,40.39666,-3.7163,36,4,79
14348631,Arganzuela,Palos de Moguer,40.40475,-3.69555,35,1,365
14349767,Centro,Justicia,40.4252,-3.69992,22,1,365
14353855,Hortaleza,Pinar del Rey,40.47817,-3.64404,25,1,365
14356759,Carabanchel,Comillas,40.39534,-3.7114,54,365,0
14357456,Hortaleza,Pinar del Rey,40.47816,-3.6436,25,1,365
14368132,Moratalaz,Fontarrón,40.40168,-3.64314,27,7,227
14372320,Centro,Embajadores,40.41107,-3.69936,32,2,75
14374562,Centro,Sol,40.41707,-3.70221,80,2,256
14383186,Hortaleza,Palomas,40.45481,-3.61386,70,2,33
14397553,Chamberí,Almagro,40.43011,-3.69465,80,2,364
14399261,Centro,Embajadores,40.41204,-3.70695,75,3,288
14409816,Hortaleza,Palomas,40.45371,-3.61354,71,1,90
14411603,Hortaleza,Palomas,40.45513,-3.61338,91,1,91
14416041,Centro,Palacio,40.41054,-3.71538,58,3,89
14418694,Centro,Justicia,40.42074,-3.7007,40,1,12
14421409,Centro,Cortes,40.41193,-3.69692,19,15,0
14421923,Centro,Cortes,40.41045,-3.6942,22,30,31
14439321,Retiro,Pacífico,40.4067,-3.68224,68,1,365
14442801,Tetuán,Valdeacederas,40.46513,-3.69959,50,3,365
14445356,Retiro,Pacífico,40.40695,-3.67512,85,32,362
14447133,Ciudad Lineal,Ventas,40.4281,-3.65188,68,15,269
14458953,Centro,Embajadores,40.40982,-3.70728,35,1,0
14458976,Centro,Universidad,40.42324,-3.7006,85,2,0
14463358,Centro,Embajadores,40.41063,-3.69814,5740,2,0
14471486,Centro,Embajadores,40.41138,-3.70401,58,2,0
14472643,Ciudad Lineal,Concepción,40.43548,-3.65206,40,1,0
14480333,Centro,Embajadores,40.41132,-3.70314,55,1,0
14482269,Salamanca,Lista,40.42913,-3.67432,2000,1,364
14485245,Centro,Cortes,40.41583,-3.6978,100,2,9
14485893,Centro,Sol,40.41684,-3.70598,96,3,249
14486045,Centro,Palacio,40.41919,-3.71016,85,1,364
14495975,Hortaleza,Palomas,40.45505,-3.61194,893,5,89
14496382,Centro,Embajadores,40.40977,-3.70024,49,5,0
14497321,Centro,Cortes,40.41429,-3.69919,45,30,319
14498990,Moncloa - Aravaca,Argüelles,40.42997,-3.72045,74,2,1
14503436,Puente de Vallecas,San Diego,40.39617,-3.66524,19,28,365
14514754,Centro,Universidad,40.42493,-3.71107,100,10,348
14521034,Latina,Puerta del Angel,40.41015,-3.73999,80,1,0
14528986,Centro,Universidad,40.42189,-3.70138,55,2,365
14529994,Moncloa - Aravaca,Argüelles,40.42185,-3.71675,95,2,175
14548682,Tetuán,Bellas Vistas,40.45202,-3.70579,90,2,0
14561759,Centro,Cortes,40.41249,-3.69417,89,1,248
14561771,Hortaleza,Palomas,40.45337,-3.61312,81,1,91
14562390,Centro,Cortes,40.41242,-3.69419,89,1,248
14564015,Centro,Cortes,40.41227,-3.69415,89,1,249
14564175,Centro,Cortes,40.41251,-3.69538,89,1,248
14564633,Latina,Puerta del Angel,40.40538,-3.73291,25,1,15
14565087,Centro,Embajadores,40.40916,-3.70447,16,15,0
14565110,Centro,Cortes,40.41242,-3.69446,89,1,249
14566617,Centro,Cortes,40.4109,-3.69568,89,1,248
14566789,Centro,Cortes,40.41194,-3.69405,89,1,248
14567046,Centro,Cortes,40.41115,-3.6939,89,1,1
14567517,Hortaleza,Palomas,40.4534,-3.61353,65,1,91
14567807,Centro,Cortes,40.41185,-3.69564,89,1,249
14568066,Centro,Cortes,40.41233,-3.69535,89,1,249
14568248,Centro,Cortes,40.41239,-3.6943,89,1,0
14568528,Centro,Cortes,40.41088,-3.69367,89,1,248
14568768,Centro,Cortes,40.41083,-3.69373,89,1,248
14568994,Centro,Cortes,40.41192,-3.69383,89,1,248
14569093,Arganzuela,Acacias,40.40182,-3.70162,80,4,1
14569162,Centro,Cortes,40.41021,-3.69358,89,1,248
14569341,Centro,Cortes,40.41198,-3.69407,89,1,248
14569945,Centro,Universidad,40.42398,-3.70289,96,3,285
14574259,Centro,Palacio,40.41079,-3.71081,95,4,0
14579567,Centro,Embajadores,40.41236,-3.70549,65,2,280
14582385,Centro,Sol,40.41678,-3.70454,57,2,61
14586191,Retiro,Ibiza,40.41662,-3.67717,160,4,178
14597900,Centro,Palacio,40.41789,-3.7099,123,1,0
14598996,Tetuán,Valdeacederas,40.46144,-3.69965,70,3,364
14604010,Centro,Sol,40.41607,-3.70631,98,1,365
14606893,Tetuán,Castillejos,40.4577,-3.69269,70,3,239
14612247,Salamanca,Recoletos,40.42298,-3.68077,100,2,290
14620999,Chamberí,Arapiles,40.43187,-3.71099,150,3,212
14626456,Salamanca,Goya,40.42346,-3.67649,128,1,311
14627849,Salamanca,Goya,40.4281,-3.6702,122,1,324
14642652,Villaverde,Butarque,40.3447,-3.67711,50,1,1
14649505,Centro,Cortes,40.41356,-3.69678,70,2,0
14652492,Chamartín,Prosperidad,40.44048,-3.67864,214,3,268
14660403,Carabanchel,Opañel,40.39125,-3.72402,40,1,365
14664093,Fuencarral - El Pardo,Fuentelareina,40.48193,-3.73944,120,11,1
14664108,Centro,Sol,40.41676,-3.7019,52,2,1
14667498,Retiro,Ibiza,40.4167,-3.67382,37,2,89
14671825,Centro,Universidad,40.42093,-3.70206,55,3,0
14681869,Retiro,Niño Jesús,40.40907,-3.67624,70,2,0
14683007,Puente de Vallecas,Palomeras Sureste,40.38899,-3.64281,20,1,365
14701898,Centro,Embajadores,40.40681,-3.70031,40,2,179
14701968,Salamanca,Lista,40.43448,-3.67734,30,7,358
14703032,Chamartín,Ciudad Jardín,40.44673,-3.67241,33,2,0
14703033,Centro,Sol,40.41797,-3.70244,50,2,0
14704409,Retiro,Pacífico,40.40375,-3.68068,46,4,283
14708647,Centro,Embajadores,40.4066,-3.70215,90,3,88
14725360,Centro,Palacio,40.4086,-3.71466,59,3,0
14730017,San Blas - Canillejas,Rejas,40.44336,-3.5754,79,3,363
14735348,Centro,Sol,40.41842,-3.69946,6000,1,0
14738521,Tetuán,Bellas Vistas,40.44957,-3.7042,36,1,0
14740087,Fuencarral - El Pardo,Peñagrande,40.48031,-3.72364,50,2,177
14750346,Barajas,Casco Histórico de Barajas,40.47355,-3.57688,23,1,0
14751089,Usera,San Fermín,40.37935,-3.6907,16,2,117
14754855,Centro,Embajadores,40.41158,-3.70581,77,1,0
14772349,Centro,Universidad,40.42411,-3.70502,102,3,180
14777687,Moncloa - Aravaca,Valdezarza,40.46049,-3.71046,63,2,179
14795435,Barajas,Casco Histórico de Barajas,40.47572,-3.57674,23,1,0
14806012,Fuencarral - El Pardo,Valverde,40.49246,-3.68736,25,2,364
14819428,Chamberí,Gaztambide,40.43609,-3.7167,129,2,364
14822090,Tetuán,Berruguete,40.45639,-3.70209,48,3,357
14830273,Centro,Embajadores,40.4104,-3.70246,160,4,358
14838378,Centro,Cortes,40.41193,-3.69471,60,7,1
14847711,Chamartín,Hispanoamérica,40.45803,-3.67939,69,2,90
14850272,San Blas - Canillejas,Canillejas,40.44148,-3.60867,98,30,0
14852202,Fuencarral - El Pardo,Mirasierra,40.48971,-3.72835,75,2,0
14854074,Centro,Cortes,40.41404,-3.69717,134,1,360
14854217,Centro,Justicia,40.42248,-3.69816,140,3,177
14862474,Carabanchel,San Isidro,40.39473,-3.72741,59,2,291
14863095,Centro,Cortes,40.4142,-3.69907,84,1,329
14863261,Salamanca,Lista,40.43126,-3.67736,20,180,77
14865090,Centro,Embajadores,40.40779,-3.69683,62,60,358
14865715,Centro,Palacio,40.41357,-3.71065,30,2,360
14867302,Centro,Palacio,40.4148,-3.71119,30,2,355
14869725,Tetuán,Cuatro Caminos,40.44693,-3.70091,58,1,320
14870504,Centro,Palacio,40.41348,-3.71121,30,2,355
14882631,Arganzuela,Imperial,40.41163,-3.7208,50,4,0
14889957,Centro,Sol,40.41797,-3.70244,41,2,0
14892632,Centro,Cortes,40.41296,-3.69782,89,3,179
14895958,Centro,Justicia,40.42864,-3.70146,83,2,365
14909890,Salamanca,Recoletos,40.42916,-3.68475,294,5,312
14913490,Chamartín,El Viso,40.45126,-3.67773,51,3,173
14921660,Centro,Universidad,40.42355,-3.70474,69,2,0
14927666,Centro,Palacio,40.41265,-3.71284,36,80,90
14937541,Centro,Sol,40.4188,-3.69999,42,2,90
14937663,Salamanca,Lista,40.42969,-3.67962,25,30,335
14943319,Centro,Sol,40.41505,-3.70711,80,2,1
14943516,Chamartín,Hispanoamérica,40.45364,-3.68196,93,4,257
14947611,Centro,Justicia,40.42369,-3.69131,62,2,134
14949924,Salamanca,Fuente del Berro,40.42535,-3.66766,51,2,347
14957137,Centro,Cortes,40.41812,-3.69471,160,1,340
14957501,Centro,Palacio,40.42221,-3.71078,48,2,73
14959793,Centro,Universidad,40.42481,-3.70313,68,7,0
14961050,Carabanchel,Vista Alegre,40.38473,-3.7452,18,2,0
14961129,Centro,Embajadores,40.4073,-3.7062,45,1,365
14967439,Carabanchel,Opañel,40.38674,-3.72244,24,2,0
14976208,Ciudad Lineal,Costillares,40.46761,-3.66466,40,1,365
14987359,Latina,Lucero,40.39862,-3.74508,28,1,0
14988853,Puente de Vallecas,Numancia,40.39878,-3.66842,15,3,84
14994623,Centro,Embajadores,40.41243,-3.70164,170,2,362
14997405,Chamartín,Hispanoamérica,40.45348,-3.67028,110,3,1
14997760,Centro,Sol,40.41797,-3.70244,41,2,0
15001584,Fuencarral - El Pardo,Peñagrande,40.48261,-3.72146,19,1,0
15004131,Retiro,Ibiza,40.41741,-3.6747,33,14,365
15005208,Arganzuela,Delicias,40.39842,-3.69295,33,2,179
15006369,Centro,Sol,40.41808,-3.7075,99,2,59
15012312,Puente de Vallecas,Numancia,40.39707,-3.66571,60,2,0
15012720,Salamanca,Fuente del Berro,40.42588,-3.6621,90,1,365
15014198,Centro,Justicia,40.42127,-3.69766,65,2,0
15017291,Centro,Embajadores,40.41159,-3.70119,51,3,0
15019446,Arganzuela,Acacias,40.40055,-3.70107,50,3,0
15019684,Centro,Justicia,40.42194,-3.6998,42,7,324
15020646,Retiro,Ibiza,40.42052,-3.67754,55,5,176
15030779,Centro,Embajadores,40.41138,-3.70085,60,2,0
15032006,Centro,Universidad,40.42545,-3.70239,60,5,0
15046681,Arganzuela,Acacias,40.3987,-3.70847,25,1,179
15048152,Chamartín,Ciudad Jardín,40.45018,-3.6772,100,1,0
15048220,Salamanca,Recoletos,40.42818,-3.68229,200,1,365
15055155,Moncloa - Aravaca,Valdezarza,40.46394,-3.71696,56,3,47
15061273,Puente de Vallecas,San Diego,40.39743,-3.66976,79,2,364
15061803,Hortaleza,Canillas,40.46313,-3.62476,23,3,14
15063477,Retiro,Pacífico,40.40539,-3.67715,80,1,0
15068377,Ciudad Lineal,Colina,40.45804,-3.65896,32,3,359
15071081,Centro,Embajadores,40.41091,-3.70031,35,15,320
15080341,Centro,Embajadores,40.40777,-3.70322,15,4,349
15086384,Centro,Universidad,40.42623,-3.70855,114,1,1
15095630,Chamartín,Hispanoamérica,40.4575,-3.67773,71,2,365
15095901,Chamartín,Hispanoamérica,40.45655,-3.67755,56,2,365
15096653,Tetuán,Cuatro Caminos,40.44837,-3.70251,57,1,350
15120210,Arganzuela,Delicias,40.39613,-3.69371,80,60,0
15122088,Centro,Cortes,40.41508,-3.702,50,3,89
15122503,Salamanca,Lista,40.43082,-3.67825,30,10,258
15122527,Centro,Embajadores,40.41039,-3.70891,999,1,105
15126500,Centro,Embajadores,40.40675,-3.70944,80,2,269
15126556,Moncloa - Aravaca,Aravaca,40.45736,-3.78277,30,2,245
15128601,Centro,Cortes,40.41853,-3.6971,30,15,60
15129620,Centro,Universidad,40.42379,-3.70318,103,1,15
15130141,Chamberí,Rios Rosas,40.44145,-3.69994,60,3,0
15130796,Centro,Universidad,40.42376,-3.70311,173,1,2
15141334,Centro,Embajadores,40.40806,-3.70334,50,3,14
15143840,Centro,Embajadores,40.41058,-3.70217,40,1,357
15152716,Salamanca,Lista,40.4343,-3.67767,119,4,339
15154657,Chamartín,Nueva España,40.45873,-3.67951,53,21,334
15156675,Chamberí,Gaztambide,40.43333,-3.71257,29,1,0
15156803,Hortaleza,Pinar del Rey,40.47931,-3.64503,45,2,364
15158098,Moncloa - Aravaca,Argüelles,40.43059,-3.72017,74,3,40
15159063,Salamanca,Lista,40.42913,-3.67203,30,3,1
15161490,Centro,Palacio,40.4218,-3.71159,156,1,365
15162524,Centro,Embajadores,40.4123,-3.70229,76,2,333
15163885,Centro,Sol,40.41797,-3.70244,41,2,0
15173717,Centro,Embajadores,40.40725,-3.70008,70,1,174
15174470,Arganzuela,Acacias,40.40244,-3.71046,43,1,82
15178078,Centro,Sol,40.4175,-3.70352,44,2,0
15179188,Centro,Justicia,40.42543,-3.69817,50,2,0
15184769,Salamanca,Guindalera,40.43224,-3.66771,100,1,0
15193714,Salamanca,Fuente del Berro,40.42286,-3.66461,85,1,179
15197149,Moncloa - Aravaca,Casa de Campo,40.4255,-3.7314,8000,2,187
15202496,Chamberí,Arapiles,40.43436,-3.70615,50,7,0
15203351,Centro,Embajadores,40.40991,-3.69924,70,5,178
15203472,Arganzuela,Delicias,40.39522,-3.69516,8465,2,0
15205912,Salamanca,Goya,40.42648,-3.67539,45,1,0
15206279,Fuencarral - El Pardo,Valverde,40.51417,-3.67419,33,2,364
15206368,Centro,Embajadores,40.41155,-3.69914,68,2,0
15206536,Centro,Sol,40.41991,-3.70654,80,6,319
15209435,Latina,Lucero,40.40307,-3.75896,8000,2,1
15210164,Usera,Zofío,40.38422,-3.71142,50,3,122
15210198,Centro,Justicia,40.42155,-3.69934,56,30,12
15229880,Centro,Cortes,40.41465,-3.70334,62,1,291
15230590,Centro,Cortes,40.41424,-3.70154,53,1,326
15231742,Chamberí,Trafalgar,40.43326,-3.70411,56,2,260
